EUW1_7348828133,CLASSIC,30m 50s,False,Mel,5,4,12,ZuTjaeTswY1zB_dbjxB36Pw0TmQC7Tvrv5851HOtanA0bAtDaRE1p25owVkm0crS5quRwyCXZHgFVw,A5oHcw36h-BBd7F2QoQVVxvEjCtCZTu6VqB3lhdh0zw8OYlTcFpNeE27xQVf4qHvqQsZxkZVUDn6yA,SfOa5pTocjQKo4NK5UqoBZQGoY4uffFZRUJRuXUT0uujXChEwBWegEGPKhAFckfWaCefATRty5LArA,yFqwNgKXG2dTRp1xrKI383y-WaQLNGrwninhL5lRDrjs3ABZ7DEngyb-hASJpgbqc4bxpiJL8SN-cg,kKgLi-L1JCuIZiLvgOWfT0GKLc-wuiH6sQTqCX9OkJ91A1r5MvEbaHShS3yc2Wa9_ReMw5U4ko63ig,57WsSkWcUdt1FTAcBPRK2FtMmLCTI5pIhyznPJnhFB0dvnSa7f2MlMt0IF4FdX_YFanYTgoE5GB-Vg,1Eg_dx_Hnw9x5duA0pF6Lz-g6QCD0sGzIJgsbV3qA0zB36KTNWwJpWuBqpHbomsNT9zguQU9XbqWwA,qpKZpeNaxlbBEENw1kVFiDALhlH1Mp6BTAxsezTmZPKiXbAc4TKt5bAbs4e4PF_vwfqzKqQpEpBfBQ,QPJIxQ5VJrVnmBnLrgbRcGZOKtvNEFR6XREYXiGb8Z3Z7jQKOcXSCBlkQV2Ef1LLLCyj_KNzD3lX_Q,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ
EUW1_7348470854,CLASSIC,21m 5s,True,Darius,5,3,0,9P89qmRzpl1sVJ-XkbT4BX10YSoABIUfpNGtn4x0hFiSGupjx11L2YSfmjyQsqdlPqLHRfSVAVD-mA,9eFC3fVDzID4_I9svXjjX8cs-OSWCILN-_ksYlHVyq52NsQ5vOuGy03C8GjkcsYjum0SBXCcozeBnA,yer2z9kBlxQU9AsmFt0np_KK5WDQ-f768A33rFJsgYt9otWZrd0L0J7ECC1KNSHtEa0NV0TRKm8AHQ,QEtuMpI4MyWa-J9kFBTL74mHykXfp7OizBIlnCKA3FSzjceZ_1U5puzHh14vJRYHfUb8OW2RK7UF_A,YVxk40elMMuPFNiGktPTw_I_L1KjHCT1-cka3VkVVUQnf5Aly38GKdOEI-wMXWgh5YnJY7KOXsMsWA,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,q9mPKoSZZe_2MPuFJlwJwZ9HFfher3gtR0O-PF1y-bk7bmz_HCitHnq0zdtCldXQcKIjItyVn7X04g,YTFL9SQz9W1meLfBodedRTI6XR1aNeNPYNhAJc7ZfjrDBzWhIrH7xMz06T2bfS_Vnqlnk6sFRsh4qA,qVfGALwle2oGrhoDRdpIixoX22Wte6eO8Rl0HIraVJACOOO2QsYvJEoAra13l7kNGulIJAQDHgSVWg,ti5T-OiWvO0skQiekUf6s9Ot263Ea9fXzrJrYW9wI2yRoW94JOuYeXEeigw0GhGmL8COEux4dDYEpQ
EUW1_7347598114,CLASSIC,25m 40s,False,Darius,5,3,3,LVbZPI7TDctDlZvG1sNK73QkjGlEuIFGw5VaYaoRSvkGWqbISSVPwSsClnbN42dLTA7vYRT90u7BbA,vq_Xm-KeB_XbQjPm3A-B_0gCZuJMAP0zH3lReAHpHKFAd4KCBfJQlrV8UKhS9u2duPkI7XxORXFzqQ,hyqNPIl8PvG09kdTojvNnNirYv8Kcz4mKOEakaJ7kxkhfB5-IEcXoxzFMCr1lxStcSkqPqCSVYhrGQ,xCF9NDyoQ5DVk00jC3gU2J5wmhdwrySz67_fxVEkxKPibYZ44NZn7wPUtN1MbQsYbvyfszRA551S6w,9LeaiFaDtOW7hklUhSCGlrDrTURSx-7fFr-82hy3b_dEQq1s64MM-68QFuRTYxXXto7l77kG33lwEg,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,61VPgOgAqeeQtxz3v1m8117Gr0EdgSQMUQS25VW7Rbrx785BZddFXlGymkSGDToAgsJxiVXfIFUaDw,VZKyqZUfMqFPgEm1dGYb3TocAf9daxh0jpqnbV2jzo4tK8z0KvGgHe2S048bgtuYxcqEb5QRgRe9ng,bco4wTP-oE3JEcbw3WCY6nbyqY3qDLEZzDkjLHjMu1ozReLeHLxyxdLlemd4KbXWNXFyYKwkJRZrIQ,eqPNoBJqbdgvxpgJrTgzwZhVI1oAa_fRBkzdx_fIjdfea54PkHs9EYRUKJ3u2cQ921wPvblR_dshmw
EUW1_7347543656,CLASSIC,37m 40s,True,Darius,7,12,4,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,EzW7CRn1Gmh1Qad7COhrhOERNoGuC60qXLpWdeQ66Lrw88oL6Dp6AtpWzy2PhfeSb3GcKnxITXa9Jg,KEC0HoDq-i0mupaeIOlM-G1JPsvHANItZ1jWnGAK_oJ0IKpYIXEQTkMaGcKLxW1rL5I2fW7qJFryLQ,dePw7R2pEbrmXhmnHv5-i6Odlcksw3NH-m0Xj_0uWZz0umxGxZjmE2gisO5of5iC6m1mMeZZgpU6iQ,c3dGoSxlJ_8I1qsVigLXgTpPHz4HUUI_7Z_v_XALi3EWn_wTWvw0_5mgQaSl-YpvndAdEycd4nhaUQ,e-6vd8VyqDz5YchqqY6SVcXd6O6f0sNJS-zEhwn20FscqXJ1i7i5BAo_F0xEP_aCny1rlzdz5Y5B3Q,1JSvfImQtpp_nJObPk-1wyTsckvIAsuzf8cIlZHBSjRcu6BjWts1A0BY3cG2N_AWVR9c7PtVU3fzdw,BgmgJYqObaf0AN41Tgped1S-Uo-9kOONPmr6x0y79_XGOToORHs-i1OoY1bPAHW6BIx7fDt_K8sdVg,dlxqEYEjhPEBIww8jiu_YtcWoVF1rxfYRa2Jikl9MczSqkDW6Zd08CY3PWP6qjXi0XL4YZTMXDfpJQ,0pufhlaSaawjd18zRALkP1aDtshoz_HKx1ONzu0-knp1aZEmVKoYO-BXcjPfASarxVBh1uf5n7-SYw
EUW1_7347429479,CLASSIC,34m 56s,False,Darius,3,7,6,5jitAn5kgHsYF-37KQXZfjrul32bi_fP4EuaXwqZHnZnvikHViigktTl_0RmJsybJIGVymCqiElJjw,fQi2_Dn3p1Svh5RYiHaOEzSf1DlbEiaT8AWZyR9G97qzZC4dwZFhskvWeXF5GVHbdznimOM-hFSL_A,W730SoNR8UOphnU4rQnig4w5prz7TUa5W90cq13l02udWPUp91BHD6c7haC5vclhyFXJvc7PXOoRhA,Xk0Dw5gFhdTL_Zl-76uzAytXZdkIpzV_rnghz-4whx5SW_T3ODV48r10e3ipyyNdwkw033cUoOinjg,rj06EX-R8BwMdELxoGILqOO0QAhxvcwsTuTyJ1MiJgreXZ4QKfm3H2VytXGTSWi4H50vzRQrfn26cA,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,qSG1YzfkVRKv_kSqZQ5aCBFWLXDyVhk9ELrD96w9hAF8FmkpBWbzl8pELVXcOt5j2iLjrwgW-I-D5A,jPlFHztmC4F1I3U0ZTAYhXM8cPxwcUbOZP0lNXIsnCW22eviUy5kkZzWpILOwAiIjiZIrAd1N_8gnA,m3-5zbKIhO5un22zzQJMmw_IHmP1ioovMM4HFv6jEVeAN1FaRE3l-cjxY4fLl77ka-3jXYzUoHh_wA,2dGMG_TBKHEzVg92n7Xm4aiFZGtygah_GdbJ7f4OwX0lWyFjrluxb4zOz2Y_Nssbpfpf1viMe5jcaA
EUW1_7346794496,CLASSIC,45m 2s,True,Darius,10,12,4,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,eC-9wG74C418zoWRDu4iq7wvFr1c0xbggyPJLGWW4d4pCMATFWrEKufg_o_j8VXPKXMTOUb1dq9oaQ,xuMDzmQDXfYlw8uis_i-CA4MIgsolBpxRNtPAxCiNb6GyFVjtUf0xWsE7iygKiqlpvPX-swEGeOoDQ,NAJIZruOrJfI-nl1QeKaP17Exz1UYvLWJoCQikcA2GVXkf6pX5w147oPZetV0NtgCfpgMPW2JfPKGA,1iXW1ECGdk1UVn9ILnCOJhCPHV0SqHGw5NcEnLMfJ99QBMB1ZX6HULhbVg-aFzsdTEsGMH8YFZJPeA,kFFaDsuVIsXZWe7bP5pHIylwaISiL5N3G8DDDowJJckiw3B-2UCkPdP1MuXhReUcKaNdeqD6FfYXPQ,LsCb8ruPDHIRgaF8ZKU3v1RAXkBGRmbTC75N7M-E19mtEgS_NiKVdB8hzqnA_FHwBOD35aBUu_v2EQ,aZoOAat-0AE_MgvmJZxphAY310e4rQRq3eQrlBzBMvMpT59k_GEPJT5kkjcMU8OEQAHt1L7vBZIjuw,AGmBTqBsIYpulEtRjrQEQWy9qtNXzDmCgWbaEPKWb0f-Lx2Qn2UnqGTT2hAnAjPf6fJcr16joPOagA,8iHAhm1DA02nyrPbhwB5hFfz_3wT_PmMXTfQhTAdFlldylA76XVDCslqn_LImIY4gJxF0kWXI65O4w
EUW1_7345844235,CLASSIC,35m 36s,False,Mordekaiser,3,5,7,_1U3NDDl8vugIZ-8BGMJX1_mfkNhnyCeQcSNotyucuBBxHeHW6irZ_TwL-1wOpj16ixFa8AV-VnBCA,hYJaq1I_XKqAbze-vsHTNxBgL5YRLsO1cpDE8WDHZ1MbI02xsTGftrQgFCYdwTzASAyvXMOOcR1LTw,vDQyejuJeU-r5QbsBCT1D5ovyvOEiF7ncM-Zm5SbyUpMIJIPnykp9_OKTX5y9FW7IjDpIZLhjaZ2Kg,zlgnWWGHArvkYcdLyII1ADVHZh7m0JLQeZmI03nG8nXDCUbGA3uCxQV8SmBtV2Iue03MncxZivGfbg,-6DmhgqHY-boV_342PAdRI4WVRC1rRrWqMa89bPQKfKbqp-U5irjFOTsvpImGaUxX_rjbu6ajvQ1bg,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,mn24W1eUItfU5_Rlu4rxe0gDC4hKcMjqVxGD8HZE2f_CnPc02CkNuVZQhLuFWS8oP_E1IzAxgBVwzw,RsT1yb8GSAxnsjBX_RrOinVvLU6WyGwaCW68bClC-YJsRwOFfqqhihHLRiYNnuAkkDp94dKrC5IryQ,qxbJx_VpWrBSSySy35FVwApXO2_uUrT1B3FXKc7GIHId-zcFfJfEZ7Qg4_8Zw_UvyRmU_e6Z5PbCog,68JbCkdZI2XO2WskQxDz_kyf42BksFhVq0KngqxDL1OsdgRVh0zDcnt8HVHWVXxUSZanLhNvrKuqFw
EUW1_7345815537,CLASSIC,15m 13s,True,Darius,4,4,0,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,z7t530CcP0U4D_yQYR_zsA2MC22WOWkp5qWKpyu1EfLXcolqjFCTJy62Z-nnvLraIEKH2IvrJpgM9A,RsT1yb8GSAxnsjBX_RrOinVvLU6WyGwaCW68bClC-YJsRwOFfqqhihHLRiYNnuAkkDp94dKrC5IryQ,mHmrkYmfvvASF-hY4cT5t4RJ-3O-z6m5DclUEQSIXRSYwNLFOu7j5AEDy3Txl0le6KYmONSnucKyUQ,1SNsn9ctQdJYmPH65Ibu8Mvm7JrdbbrxcoBOKV3os2xvUWjUKIu_dT0vL6AWWR65Zk5R2ULkeCqQeA,-A6mW-MhwIxSrTXnHbDEHLQg4uN7suWYwryaWwTexe-LzQGWip1tP0IzWCdkqtOPKCWV3nLlbnI52A,6JTAAbp9pzHGPVL8qfAcCd0nPeLa-k9fz7-W6Mb2i4us-X-ST3IBhHh9MktifWMr5iXAJ0krT6mDpA,TBy_W1a7Ua6FzGclyX-2qEL_p2khcXugON_cr4nuwKO7Fj_8RO5YcDYykbSUkjwZKR2eIOhDXCvgZA,QQFT6mxn5nVtZ_qHC1SgMIe5gMURIkY-FioQ3ujyETEn0sXHmbQTFIBoTw_IgrT-KMI25vW9U_4r1Q,UxpHot7An6GBw-YtccpWKRnoYDJlw7h1SoQFlPM2PS07S1S6XCwS5kYgXccUMCxAGKVM6SCX208AbA
EUW1_7345526710,CLASSIC,27m 38s,False,Darius,2,6,7,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,HGIV_15XI_a9WNn6Z2n-nlpmtWGIRSoc7gEVvu1o3V8OzWWbi2V12qvsbjWpdy9zR9t5WL5FqA5bdA,d1QlR2swds931G37PGmg0TdynKbVXVhC8vqpgedgT1zR47icssNJMczGYknXPtDot69X-K9QG0KmNw,6zZSVxleWmF_xHcTYQBh9-KQwLiMr8KkUO890rjjYQVjpNUmi0Z-CD8jOb0UUgQabyy8dM_bW-autg,-bz0XDvPPFty5JZQu--SIT16rHk1R5nVLQYvLGF5XVXcrT5Q2N4ZNy9oOL-CIzDfRSmoLtp3siaQzg,iV2lPu4mOD-PsX6tCcvcoPe89tM7Xh-J-RTfovHLYX1HqkpZqdGpDTMZickYwdMqqSszPDe99hV0HQ,fwoiYk6sbxJq-KZDDXn3KOtRmi-r_ZK5H4eD_57MchC3llV3MpT7plPzObbvGyz7t2yBDiMp8T9X3A,pFqO1_pxM7SVPVxkEhc6hpnVlZ1nvuXFpdwxRMOT-zIAWizy1PFkt83O_omA7U9CKdTGKAtjS6Gt9Q,WF2mwhVUguLkKQDYtpHjYUKW3yKPshPw5AsL7mYsNritgQ0aR0wMmTuNJvE-C2Up8nOJxv-KcEoC8A,Hbr_N-gZaeEi7Q_q2Mm_GSzkUOmv1DB2pxcL6kXJ9FVEZh-JwoZ7_JsY-msi8p1MlW5k1_TDJVwj-w
EUW1_7345480614,CLASSIC,27m 47s,True,Mordekaiser,3,4,4,Vj6FWt8YJ0AI022-n538_W-5raR3tJJ9cXNy35TFTk4QEFkvCfMS1VLpMll-K7Nmrn3e1zzVr-CnPQ,_GwYjKUk3KBHyMGkDtv99mscpP10PQNyLZ7RDvK7SD6DloImnN73yLoqgr6-ImN0uUQfmASBDLas7Q,Ju4qeprCbPF9e6RY0IAaNT5OwiGigX25O3nGXGmR9NL4poUSNxSggq4jov-Rq_502aD_OhdzVqC87w,2E6rWlki6BvfKigtsiTc9dJM37jOxMwDzJ8wkqxEDbT3ik06egRzMCnF3oYfyy_RoHDUyKUsXuOwWw,tP_fYZwJVtoGRD8ml8md7XGURvS37dZ2sdz_ZQ_zu506HNIL7CF69T1nRxFXanyOs9JZSyP_B7aByQ,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,hy1xShgjRJ6XfG8aFok7In5vS96p4ZJGUTZ-O5oRINXZv4O-4U2XYuwqcNbIVXXYGRUCRZ9tXznaVQ,ImkMLgCrKH8WFyfkrv_533aPhkC1zov-6crgx2-6s-s1UVM0wdcDLBRhpaOBflqtuyBzcT_nS3o09A,0VmChhoAi3UOhipt9n_EU6vCAwj8F7N4pCy95tO3ljm0mtfdbxyDB-fxe9dbPnNMlVh8pv_n2R61fA,6w_MsyNsSDdrx1bKEco5mXaNStdZ2UOkuAsOD3xAO57AHyi5pr_sWdqMHcld0In95yd-i_b-lloQew
EUW1_7345427698,CLASSIC,34m 21s,True,Lux,10,20,2,mvnkusCCP43sa9QVqYPSBmVJcne5ofisruQOey9wBNvOFFcmc5R25ZbaSprWhzLi4HC9qDRqVzh5mg,sgLhrim7uJUlG0UCtIEFvNr5AehmmhkJ74Tkg2fSkHufWMn4t6rKlTvvCabNFhK2chicxV1lAU3cTQ,AruRbeMg_PG3MkaGcC97TYXH_SG3SBDi1o4vEhFuFCzsH7J5MaoPWKwa4t7DD_6E4oTENLl0iGd1Yw,lwlpaWrVtAg216gW_prheCplT-WLdtvsGXN_WbTEKU6IUWcCxinadqS17tMg9sTRnDHyfMPmcm-0UA,-RWyazqeR3SnkEeDU29mgnIOP1cWrC-K691lK8UaTtrcBIvXJw4fCLkNs5n-RnTvQICkQbPa6zTOFg,gTA53tFcbWsOu5GM6RcvC8_8TjrOZF9Le2fYAtq7_INEWvqnXC1Ky1gyml5YUL_FNoqiv5KktjpDFQ,AIabiRcqULTM7l9qhb4Pc7X9Rj26gnYx2k9LlVWay2hBCN-0pBtzc76Z9wjSF8qxYy7mpX8Mk8cBMg,Tw1s29x1F5ejlq7x7rHyHB2CnoYTfuQwfEqP0HHe3jwpSN3UWCYE51PIaUlyy3qmYeBBhZ5xsm_W0g,uWcziWi9cS2kp0bG-e1B1nc40NmFe6ju0OMS7Ycu_Q_vSP9_AboKnLT4UKxstfTQpK0l18XVeC8Now,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ
EUW1_7345389835,CLASSIC,26m 2s,True,Darius,5,4,0,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,a4rMzk-AQvQQCVJitsvET73CsElKwP-SuPZTOiSdVBpuJLzq-EbXWEzNF0QErFhUPCGg04v7G1ctMQ,BV8wQg9GXrs9V5QvEQZIu4xFdV9V32JL78UKXusqZZSqNoIpphC4zNonsjxnrmDUtQ2UZHtnPSm7ow,UrktnZmpe5h3iStyHVClemuSkarGm4yO9oWlm48fBYuCnQ-GkAMJXbfkLI2SM0ErQNf6jdRDy9mCQw,mQXUJDxycwk4EGZ2sBQZCFzSUaGmQHCkQ9sAu1s6_gjU1dWtqIxHgyBJ-6TVusZH5ljVEclvjoVESg,ZM8uwsfZA6K_IrobPNFKGOh_4yMCAR76Clod7t6yY5D6Q0dWMerT6xiMD6LzxQW3cYgbWLqHTZNEzw,jUF8TkrFumG3S3QGxRFOdv6FED1y0vZ43NRIPfZ9ZhE5U1bsqnNO4f_RRV4x80WWt610-s0HiOj2EA,8vlPcjkFXst013D-qFVPqP-EPvLTvdljKSNkC3bGO2tUMBKAxP0yINf7eJsZ2ZW50SkIxbtD-2ykJQ,_hImsKQBSAszFEb0SYQmO2UVqLooAJIc14MV9su7usWxDjmMjJjsM3glIwohfW5G4jj9tH4EUw23jg,7vegf_0IMdzkxgIMRyT74nb6M1imd2aWZJPPZRX6nCqt_kqptS22xsquSM9J-r8apFSXxVk3IqigzA
EUW1_7345302053,CLASSIC,29m 6s,False,Darius,6,7,8,OwVcxN7JsGlgtBp3g-qcd8aK6VvteTjwRTmvFIMsZaxWK6HrTvi9rdB6szdXNeSzBuc6iYgj0A9BoQ,_GwYjKUk3KBHyMGkDtv99mscpP10PQNyLZ7RDvK7SD6DloImnN73yLoqgr6-ImN0uUQfmASBDLas7Q,hnRepIPl-Ro0KNOGNuf7c7pfpICdaclZsA1yZfvMn70iHvspnLuuOE8h-ryKZ72u_yU32Zlmbvh3AQ,yfd-AzFHm5gPPnGXTF9e7mg7HmGveL9wfZbueLM-h2eY6RQMz9GXGEArEEuPDlB5KRdw2yIZ0XF8kg,8bBh0E_A2pGD5__H2vUFJ2SN6AINjakPEc6Ck05OawscPFj6CXo5df_QcDRjKHH-0J2HKczO7_bFqA,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,b0Xq1ECizFYYL1r753N8sNI0h-Dx7sVUh54sV2tacIObQTNfpQB3cOFicPeLzdHHbZgzQB34fMQRHA,72SpV-eUeONGYrKEHFVNYungyB8vgB3dfT9p5AFwjPRSpyPNNduIToI3f77aOe0-iGW3tTj5789XFA,jeQd0TlAKoqytPgKWrpIXpEm9YV5rEp4zxM4HHC_QXhATPJQnl2mwC2IaXJ0WlYaZpqUyRVg9N_vGg,bsHtac48gDf81EuqsIVHhTapbQts82s8pTKGYs4BVRCNcMjVc1tazgmJf5ukafBr_08NRhYhbbwj7A
EUW1_7345185189,CLASSIC,35m 50s,True,Darius,7,7,0,Rzm9_8USxSe6eaK0RJFtCFQjQ-7zSH1ydkAF5gfRtHzrAULY4aW0pWiSTY6cE6xZt5ToYcbzarL4hg,j02bOQ-462OS4VSiMhn68v0bj9oTxWhr-Orh3cq70g86VxsUkSRTQ-Seuy0MlE6_0VyVAL1xEiJFCA,EvNOWjpA-xj9qFNNbvvEOVeHnFWTSoycj68cBkLPgEJNHt0p_3QtQ7ufP8PcaQxB2p5tnD57ve1VPw,it8EyaziIzFfSwozeY3coSmN5a8O3JVXR_QFzCrc_CReCkuHEkseRm8BEhhYCxaItzwq5ZnaVEIwLg,RDfyLi7i1qBxE1JRywf0YZKhaXKAV_R1-GQ1S-LOzJhRskaAfe-FC0qizmEFg294KwFmGICkYbl85g,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,XCSgLszFUGSTXqSwUbwXUtGxG88X7zS2GaNXBJmfJjNX3dKuT08h_z9TVeBgpg60pKumiPVBoLGjig,04WL-Nq-TluQIXxdup-4DTSta90tMKWjpDzxVgMgP8zR5xk-yQaQPH4vBjlHDvs8TLaafJAdHGc78g,9-TVHX9wV0tZxjdZrA_zk3eANoqT_don3TEnZosaylL1xc8evvsDtzWlpD0m_9ke4sRrZR1-6mF0oQ,g92R2PzpdaEFeRdtXY7NEYilsKDrUp5x-EFup2U_Hr0c_0ExNzJOV7FI9zc6EERnPnXyGghA3h-oKA
EUW1_7344650000,CLASSIC,41m 11s,False,Mordekaiser,7,15,6,tJfAWXrDZw2H96hmi1ddAq5W85G-xk2dDakVl0OwsWeQIJg_ZHts8EfHnfPlk_3avgWp0sVfZuse1A,NEJdPVL_olHs0Ruo7iBaRzg5kEpfRuZaGRrUp95dkPq_QoCYy4q0TeaLKecj3RENgnDdyxfW4wxexQ,dlXFyRnaBVdAn-MXEnLIIXG4cNh6COm339YsSz8HztQ4zZh4UMFGTht6rMP6PlLaVpuHBpk5stYH8g,Lxo3cVe0E9-4VTPfEyW8kSpQ9ISWPOIm1sAgS0qnFoYGQzSh6pv8zCyQZATS8P18FymvuNjNxolF-w,gHEErXblizLdPJgMZYkODl0A_-KnyaIk5RhNlz6vOCpRun5vtVmXj9As0Ct7PPeubDT7ifHGbvO6lw,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,IsyMIvYrV2cly3EV1ILV2EPLu-BNyiiqIy87WPBwn7eD8FFJIdldvA_6NqW8syTHJlj71Qgwc-lRfg,PZqH56Ksf7nmqefojjbZwm4zxxCAj0JooB0OVXZiYQjBqr1LXOIZkcz0oM4SVPef5d5t6JSbtCx-TQ,T_Ijt3S0P6fczieopAMc4U5Pq054QfgZ2lRqhRmYT1yMt6j7WUCrWO1ZBfN6jbi-69KyjHbBpYDD6g,8BfoNDWI4Q2HnF4SQ2GF3Y4Uy8inBT5OpyPmwJCeKh5RojxWlS4qOCivRhHDU0_ghMxjQgYmi4aeuA
EUW1_7344609134,CLASSIC,31m 32s,True,Darius,5,5,3,sKMSzJLgi0h2sZv5LmmyAyEI6SL2aAkwQR_ng7xWEmU7KPqfz79RNR6p570s6rm232oFgMv3Nt4_2g,pYoCqRGBY9DeK1cbBvcnKkArT3AuUeINMMbjvsBJxWiCeIeMipJilR8Lo2r-_0YIftekt_13r1zCBg,_CbG10oLQ_EVm5fhzqDafN2s0vuyXsn81JrofZZIGLN6bWW7fCqa-Bl8j0QGXGkhQeiBD7tPrLhK3g,CQ8uZ8ENTaYEhYVZmS5EcQb7Qbq6zEdla5_bFDq4tbWxj1iviqiWtHvCaTIy7f5OdWjt38YIHVqbLw,3GgJnnpN--4RYZo9GwHzzwzHTLxMThJc4LPvYskhhGMB8FoP1dETJdKbkjmowGlZrV-2B64DKK5ETw,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,QLba4bXbYz1mL3POq4fxZ3q1k0Zdex1UR741LeiI5pDRWXEdTcnl8Mc1EFHM4K_KxY5NxUAygw8rWg,_lX1u6hlgTAl18YkhfXxgjtbvAk150k4Y8VohPXKRgFj_m3vevcD2DS6lP78bIlbR5Ao8Q8YwgUsYg,S9J7N6TLxD2TFgALEBSUNeC5CaJoPixyTosSf_YhW5-pi_1brfvKM5qoSEBjQQTSim4Ns5ZCj-1mAA,-SlTOybvZdDspEmrTeEqcEsijRMH-TG3nWb9EyxOpXvWCmF19B12ug4QbtFKy667oVnyRKm44fNlug
EUW1_7344487925,CLASSIC,28m 14s,False,Darius,5,4,9,mDGicWPKxts1dNDcDTLpIEVl8oC1j4xdBBFb2GQUAZzNs0KzdTRCGLZiyyAf-s-AJ9pdUibGkYn8RQ,TjEQW8LX8QSacRB0222LExa-Fw6ewPJRhYQtNksJ1evLMZCWyWTpSY-umZcj1mYJjtbZZPTdnxrPfw,8CmQqb_NqZ3U-2gw7ouCO1haRZKc47cZm-jU9BQS_rW73qleRq6gJVWnAMbhSJGDpQd48U_ipNp4NQ,IvfBQQOTMtLQDlsD5TfY2OZHxlZJx9qcJ_gJE7klvDF2nVlc2ZnGTeRgmONRj0-PKC02G5tYQ0YhsA,iDcyPIChke6Pak2NG6HA4hkwTOiWw1J72Bua1yxaRsFmAUpnNiwIovlwNA6uoJncBg3SsBHBYD8N7w,cz1aQK414AWbjHI7Cr8bU3SAzYNh_RTDBGUvNWN9f2yWcIelzcIPo_gCgZhXiA0qbRLj6LhU5iUJJg,KLM56QPHK1i_rfW3spKJOAJ14rxaGgDSctiDtbdP39PjeLDLjx6RQ2jvo0j-uNUC12oeTxptsYWMfg,H_UQ-hPF4mwi8vCfxcEUDmlIOFFZuY5qTB4C6wytc-svsJyFC_TQqWVoS3hk0x1viU3OjOXpAJrJXg,w5CEIfYSN2bbn9T4GIQyjvbFqENVPQ4SNMPXK_v3j7Ev9se5r0Ew6K6FGT9ezbRm0UVNhZ0wWzAeLQ,WUSBliCylCu5K0k-20mvNIQNOSGXRDtl2MVJaHccExEs88e9SikytTTawahraWm9DxWFcG8idMrNAw
